energy_price,energy_price_predicted_1,energy_price_predicted_2,energy_price_predicted_3
65.78,80.32,54.75,78.37000000000002
65.78,80.32,54.75,78.37000000000002
79.22,65.64,59.42,84.36
79.22,65.64,59.42,84.36
79.22,65.64,59.42,84.36
79.22,65.64,59.42,84.36
85.59,73.93,71.2,87.16
85.59,73.93,71.2,87.16
85.59,73.93,71.2,87.16
85.59,73.93,71.2,87.16
88.98,62.68,80.09,83.0
88.98,62.68,80.09,83.0
88.98,62.68,80.09,83.0
88.98,62.68,80.09,83.0
88.87000000000002,56.61,88.02,79.2
88.87000000000002,56.61,88.02,79.2
88.87000000000002,56.61,88.02,79.2
88.87000000000002,56.61,88.02,79.2
85.46,55.32,84.89,71.89
85.46,55.32,84.89,71.89
85.46,55.32,84.89,71.89
85.46,55.32,84.89,71.89
80.32,54.75,82.14,67.98
80.32,54.75,82.14,67.98
80.32,54.75,82.14,67.98
80.32,54.75,82.14,67.98
65.64,59.42,74.77,56.64
65.64,59.42,74.77,56.64
65.64,59.42,74.77,56.64
65.64,59.42,74.77,56.64
73.93,71.2,65.24,34.06
73.93,71.2,65.24,34.06
73.93,71.2,60.89066666666666,34.06
73.93,71.2,0.0,34.06
62.68,80.09,55.42,22.83
62.68,80.09,55.42,22.83
62.68,80.09,55.42,22.83
62.68,80.09,55.42,22.83
56.61,88.02,54.85,19.31
56.61,88.02,36.56666666666667,19.31
56.61,88.02,0.0,19.31
56.61,88.02,0.0,19.31
55.32,84.89,67.9,15.15
55.32,84.89,67.9,15.15
55.32,84.89,67.9,15.15
55.32,84.89,67.9,15.15
54.75,82.14,78.37000000000002,12.7
54.75,82.14,78.37000000000002,12.7
54.75,82.14,78.37000000000002,12.7
54.75,82.14,78.37000000000002,12.7
59.42,74.77,84.36,13.67
59.42,74.77,84.36,13.67
59.42,74.77,84.36,13.67
59.42,74.77,84.36,13.67
71.2,65.24,87.16,17.62
71.2,65.24,87.16,17.62
71.2,60.89066666666666,87.16,17.62
71.2,0.0,87.16,17.62
80.09,55.42,83.0,23.36
80.09,55.42,83.0,23.36
80.09,55.42,83.0,23.36
80.09,55.42,83.0,23.36
88.02,54.85,79.2,25.1
88.02,36.56666666666667,79.2,25.1
88.02,0.0,79.2,25.1
88.02,0.0,79.2,25.1
84.89,67.9,71.89,30.12
84.89,67.9,71.89,30.12
84.89,67.9,71.89,30.12
84.89,67.9,71.89,30.12
82.14,78.37000000000002,67.98,26.2
82.14,78.37000000000002,67.98,26.2
82.14,78.37000000000002,67.98,26.2
82.14,78.37000000000002,67.98,26.2
74.77,84.36,56.64,17.59
74.77,84.36,56.64,17.59
74.77,84.36,56.64,17.59
74.77,84.36,56.64,17.59
65.24,87.16,34.06,18.57
65.24,87.16,34.06,18.57
60.89066666666666,87.16,34.06,18.57
0.0,87.16,34.06,18.57
55.42,83.0,22.83,15.32
55.42,83.0,22.83,15.32
55.42,83.0,22.83,15.32
55.42,83.0,22.83,15.32
54.85,79.2,19.31,16.6
36.56666666666667,79.2,19.31,16.6
0.0,79.2,19.31,16.6
0.0,79.2,19.31,16.6
67.9,71.89,15.15,19.46
67.9,71.89,15.15,19.46
67.9,71.89,15.15,19.46
67.9,71.89,15.15,19.46
78.37000000000002,67.98,12.7,30.35
78.37000000000002,67.98,12.7,30.35
78.37000000000002,67.98,12.7,30.35
78.37000000000002,67.98,12.7,30.35
84.36,56.64,13.67,52.11
84.36,56.64,13.67,52.11
84.36,56.64,13.67,52.11
84.36,56.64,13.67,52.11
87.16,34.06,17.62,61.17
87.16,34.06,17.62,61.17
87.16,34.06,17.62,61.17
87.16,34.06,17.62,61.17
83.0,22.83,23.36,64.97
83.0,22.83,23.36,64.97
83.0,22.83,23.36,64.97
83.0,22.83,23.36,64.97
79.2,19.31,25.1,69.91
79.2,19.31,25.1,69.91
79.2,19.31,25.1,69.91
79.2,19.31,25.1,69.91
71.89,15.15,30.12,68.71
71.89,15.15,30.12,68.71
71.89,15.15,30.12,68.71
71.89,15.15,30.12,68.71
67.98,12.7,26.2,67.16
67.98,12.7,26.2,67.16
67.98,12.7,26.2,67.16
67.98,12.7,26.2,67.16
56.64,13.67,17.59,52.43999999999999
56.64,13.67,17.59,52.43999999999999
56.64,13.67,17.59,52.43999999999999
56.64,13.67,17.59,52.43999999999999
34.06,17.62,18.57,33.34
34.06,17.62,18.57,33.34
34.06,17.62,18.57,33.34
34.06,17.62,18.57,33.34
22.83,23.36,15.32,24.030000000000005
22.83,23.36,15.32,24.030000000000005
22.83,23.36,15.32,24.030000000000005
22.83,23.36,15.32,24.030000000000005
19.31,25.1,16.6,22.73
19.31,25.1,16.6,22.73
19.31,25.1,16.6,22.73
19.31,25.1,16.6,22.73
15.15,30.12,19.46,17.67
15.15,30.12,19.46,17.67
15.15,30.12,19.46,17.67
15.15,30.12,19.46,17.67
12.7,26.2,30.35,11.01
12.7,26.2,30.35,11.01
12.7,26.2,30.35,11.01
12.7,26.2,30.35,11.01
13.67,17.59,52.11,14.53
13.67,17.59,52.11,14.53
13.67,17.59,52.11,14.53
13.67,17.59,52.11,14.53
17.62,18.57,61.17,18.36
17.62,18.57,61.17,18.36
17.62,18.57,61.17,18.36
17.62,18.57,61.17,18.36
23.36,15.32,64.97,19.0
23.36,15.32,64.97,19.0
23.36,15.32,64.97,19.0
23.36,15.32,64.97,19.0
25.1,16.6,69.91,19.87
25.1,16.6,69.91,19.87
25.1,16.6,69.91,19.87
25.1,16.6,69.91,19.87
30.12,19.46,68.71,16.22
30.12,19.46,68.71,16.22
30.12,19.46,68.71,16.22
30.12,19.46,68.71,16.22
26.2,30.35,67.16,11.06
26.2,30.35,67.16,11.06
26.2,30.35,67.16,11.06
26.2,30.35,67.16,11.06
17.59,52.11,52.43999999999999,6.26
17.59,52.11,52.43999999999999,6.26
17.59,52.11,52.43999999999999,6.26
17.59,52.11,52.43999999999999,6.26
18.57,61.17,33.34,0.74
18.57,61.17,33.34,0.74
18.57,61.17,33.34,0.74
18.57,61.17,33.34,0.74
15.32,64.97,24.030000000000005,0.5
15.32,64.97,24.030000000000005,0.5
15.32,64.97,24.030000000000005,0.5
15.32,64.97,24.030000000000005,0.5
16.6,69.91,22.73,0.8
16.6,69.91,22.73,0.8
16.6,69.91,22.73,0.8
16.6,69.91,22.73,0.8
19.46,68.71,17.67,4.54
19.46,68.71,17.67,4.54
19.46,68.71,17.67,4.54
19.46,68.71,17.67,4.54
30.35,67.16,11.01,14.890000000000002
30.35,67.16,11.01,14.890000000000002
30.35,67.16,11.01,14.890000000000002
30.35,67.16,11.01,14.890000000000002
52.11,52.43999999999999,14.53,50.76
52.11,52.43999999999999,14.53,50.76
52.11,52.43999999999999,14.53,50.76
52.11,52.43999999999999,14.53,50.76
61.17,33.34,18.36,73.73
61.17,33.34,18.36,73.73
61.17,33.34,18.36,73.73
61.17,33.34,18.36,73.73
64.97,24.030000000000005,19.0,83.06
64.97,24.030000000000005,19.0,83.06
64.97,24.030000000000005,19.0,83.06
64.97,24.030000000000005,19.0,83.06
69.91,22.73,19.87,89.59
69.91,22.73,19.87,89.59
69.91,22.73,19.87,89.59
69.91,22.73,19.87,89.59
68.71,17.67,16.22,91.2
68.71,17.67,16.22,91.2
68.71,17.67,16.22,91.2
68.71,17.67,16.22,91.2
67.16,11.01,11.06,80.37999999999998
67.16,11.01,11.06,80.37999999999998
67.16,11.01,11.06,80.37999999999998
67.16,11.01,11.06,80.37999999999998
52.43999999999999,14.53,6.26,71.65
52.43999999999999,14.53,6.26,71.65
52.43999999999999,14.53,6.26,71.65
52.43999999999999,14.53,6.26,71.65
33.34,18.36,0.74,71.35
33.34,18.36,0.74,71.35
33.34,18.36,0.74,71.35
33.34,18.36,0.74,71.35
24.030000000000005,19.0,0.5,65.67
24.030000000000005,19.0,0.5,65.67
24.030000000000005,19.0,0.5,65.67
24.030000000000005,19.0,0.5,65.67
22.73,19.87,0.8,52.47
22.73,19.87,0.8,52.47
22.73,19.87,0.8,52.47
22.73,19.87,0.8,52.47
17.67,16.22,4.54,50.0
17.67,16.22,4.54,50.0
17.67,16.22,4.54,50.0
17.67,16.22,4.54,50.0
11.01,11.06,14.890000000000002,47.46
11.01,11.06,14.890000000000002,47.46
11.01,11.06,14.890000000000002,47.46
11.01,11.06,14.890000000000002,47.46
14.53,6.26,50.76,50.18
14.53,6.26,50.76,50.18
14.53,6.26,50.76,50.18
14.53,6.26,50.76,50.18
18.36,0.74,73.73,52.12
18.36,0.74,73.73,52.12
18.36,0.74,73.73,52.12
18.36,0.74,73.73,52.12
19.0,0.5,83.06,67.49
19.0,0.5,83.06,67.49
19.0,0.5,83.06,67.49
19.0,0.5,83.06,67.49
19.87,0.8,89.59,64.23
19.87,0.8,89.59,64.23
19.87,0.8,89.59,64.23
19.87,0.8,89.59,64.23
16.22,4.54,91.2,45.13
16.22,4.54,91.2,45.13
16.22,4.54,91.2,45.13
16.22,4.54,91.2,45.13
11.06,14.890000000000002,80.37999999999998,27.56
11.06,14.890000000000002,80.37999999999998,27.56
11.06,14.890000000000002,80.37999999999998,27.56
11.06,14.890000000000002,80.37999999999998,27.56
6.26,50.76,71.65,23.02
6.26,50.76,71.65,23.02
6.26,50.76,71.65,23.02
6.26,50.76,71.65,23.02
0.74,73.73,71.35,20.92
0.74,73.73,71.35,20.92
0.74,73.73,71.35,20.92
0.74,73.73,71.35,20.92
0.5,83.06,65.67,14.12
0.5,83.06,65.67,14.12
0.5,83.06,65.67,14.12
0.5,83.06,65.67,14.12
0.8,89.59,52.47,15.53
0.8,89.59,52.47,15.53
0.8,89.59,52.47,15.53
0.8,89.59,52.47,15.53
4.54,91.2,50.0,24.73
4.54,91.2,50.0,24.73
4.54,91.2,50.0,24.73
4.54,91.2,50.0,24.73
14.890000000000002,80.37999999999998,47.46,39.4
14.890000000000002,80.37999999999998,47.46,39.4
14.890000000000002,80.37999999999998,47.46,39.4
14.890000000000002,80.37999999999998,47.46,39.4
50.76,71.65,50.18,76.39
50.76,71.65,50.18,76.39
50.76,71.65,50.18,76.39
50.76,71.65,50.18,76.39
73.73,71.35,52.12,83.39
73.73,71.35,52.12,83.39
73.73,71.35,52.12,83.39
73.73,71.35,52.12,83.39
83.06,65.67,67.49,91.1
83.06,65.67,67.49,91.1
83.06,65.67,67.49,91.1
83.06,65.67,67.49,91.1
89.59,52.47,64.23,96.27
89.59,52.47,64.23,96.27
89.59,52.47,64.23,96.27
89.59,52.47,64.23,96.27
91.2,50.0,45.13,95.34
91.2,50.0,45.13,95.34
91.2,50.0,45.13,95.34
91.2,50.0,45.13,95.34
80.37999999999998,47.46,27.56,81.61
80.37999999999998,47.46,27.56,81.61
80.37999999999998,47.46,27.56,81.61
80.37999999999998,47.46,27.56,81.61
71.65,50.18,23.02,72.97
71.65,50.18,23.02,72.97
71.65,50.18,23.02,72.97
71.65,50.18,23.02,72.97
71.35,52.12,20.92,55.77
71.35,52.12,20.92,55.77
71.35,52.12,20.92,55.77
71.35,52.12,20.92,55.77
65.67,67.49,14.12,47.18
65.67,67.49,14.12,47.18
65.67,67.49,14.12,47.18
65.67,67.49,14.12,47.18
52.47,64.23,15.53,43.72
52.47,64.23,15.53,43.72
52.47,64.23,15.53,43.72
52.47,64.23,15.53,43.72
50.0,45.13,24.73,40.0
50.0,45.13,24.73,40.0
50.0,45.13,24.73,40.0
50.0,45.13,24.73,40.0
47.46,27.56,39.4,36.61
47.46,27.56,39.4,36.61
47.46,27.56,39.4,36.61
47.46,27.56,39.4,36.61
50.18,23.02,76.39,42.13
50.18,23.02,76.39,42.13
50.18,23.02,76.39,42.13
50.18,23.02,76.39,42.13
52.12,20.92,83.39,57.24
52.12,20.92,83.39,57.24
52.12,20.92,83.39,57.24
52.12,20.92,83.39,57.24
67.49,14.12,91.1,79.87000000000002
67.49,14.12,91.1,79.87000000000002
67.49,14.12,91.1,79.87000000000002
67.49,14.12,91.1,79.87000000000002
64.23,15.53,96.27,85.74
64.23,15.53,96.27,85.74
64.23,15.53,96.27,85.74
64.23,15.53,96.27,85.74
45.13,24.73,95.34,62.65
45.13,24.73,95.34,62.65
45.13,24.73,95.34,62.65
45.13,24.73,95.34,62.65
27.56,39.4,81.61,36.46
27.56,39.4,81.61,36.46
27.56,39.4,81.61,36.46
27.56,39.4,81.61,36.46
23.02,76.39,72.97,11.59
23.02,76.39,72.97,11.59
23.02,76.39,72.97,11.59
23.02,76.39,72.97,11.59
20.92,83.39,55.77,11.17
20.92,83.39,55.77,11.17
20.92,83.39,55.77,11.17
20.92,83.39,55.77,11.17
14.12,91.1,47.18,11.6
14.12,91.1,47.18,11.6
14.12,91.1,47.18,11.6
14.12,91.1,47.18,11.6
15.53,96.27,43.72,16.77
15.53,96.27,43.72,16.77
15.53,96.27,43.72,16.77
15.53,96.27,43.72,16.77
24.73,95.34,40.0,38.6
24.73,95.34,40.0,38.6
24.73,95.34,40.0,38.6
24.73,95.34,40.0,38.6
39.4,81.61,36.61,70.18
39.4,81.61,36.61,70.18
39.4,81.61,36.61,70.18
39.4,81.61,36.61,70.18
76.39,72.97,42.13,92.91
76.39,72.97,42.13,92.91
76.39,72.97,42.13,92.91
76.39,72.97,42.13,92.91
83.39,55.77,57.24,104.33
83.39,55.77,57.24,104.33
83.39,55.77,57.24,104.33
83.39,55.77,57.24,104.33
91.1,47.18,79.87000000000002,117.62000000000002
91.1,47.18,79.87000000000002,117.62000000000002
91.1,47.18,79.87000000000002,117.62000000000002
91.1,47.18,79.87000000000002,117.62000000000002
96.27,43.72,85.74,126.47
96.27,43.72,85.74,126.47
96.27,43.72,85.74,126.47
96.27,43.72,85.74,126.47
95.34,40.0,62.65,130.3
95.34,40.0,62.65,130.3
95.34,40.0,62.65,130.3
95.34,40.0,62.65,130.3
81.61,36.61,36.46,104.49
81.61,36.61,36.46,104.49
81.61,36.61,36.46,104.49
81.61,36.61,36.46,104.49
72.97,42.13,11.59,94.59
72.97,42.13,11.59,94.59
72.97,42.13,11.59,94.59
72.97,42.13,11.59,94.59
55.77,57.24,11.17,97.28
55.77,57.24,11.17,97.28
55.77,57.24,11.17,97.28
55.77,57.24,11.17,97.28
47.18,79.87000000000002,11.6,87.54
47.18,79.87000000000002,11.6,87.54
47.18,79.87000000000002,11.6,87.54
47.18,79.87000000000002,11.6,87.54
43.72,85.74,16.77,85.47
43.72,85.74,16.77,85.47
43.72,85.74,16.77,85.47
43.72,85.74,16.77,85.47
40.0,62.65,38.6,81.8
40.0,62.65,38.6,81.8
40.0,62.65,38.6,81.8
40.0,62.65,38.6,81.8
36.61,36.46,70.18,84.1
36.61,36.46,70.18,84.1
36.61,36.46,70.18,84.1
36.61,36.46,70.18,84.1
42.13,11.59,92.91,87.47
42.13,11.59,92.91,87.47
42.13,11.59,92.91,87.47
42.13,11.59,92.91,87.47
57.24,11.17,104.33,96.78
57.24,11.17,104.33,96.78
57.24,11.17,104.33,96.78
57.24,11.17,104.33,96.78
79.87000000000002,11.6,117.62000000000002,108.52
79.87000000000002,11.6,117.62000000000002,108.52
79.87000000000002,11.6,117.62000000000002,108.52
79.87000000000002,11.6,117.62000000000002,108.52
85.74,16.77,126.47,114.44
85.74,16.77,126.47,114.44
85.74,16.77,126.47,114.44
85.74,16.77,126.47,114.44
62.65,38.6,130.3,108.54
62.65,38.6,130.3,108.54
62.65,38.6,130.3,108.54
62.65,38.6,130.3,108.54
36.46,70.18,104.49,104.29
36.46,70.18,104.49,104.29
36.46,70.18,104.49,104.29
36.46,70.18,104.49,104.29
11.59,92.91,94.59,100.66
11.59,92.91,94.59,100.66
11.59,92.91,94.59,100.66
11.59,92.91,94.59,100.66
11.17,104.33,97.28,98.43
11.17,104.33,97.28,98.43
11.17,104.33,97.28,98.43
11.17,104.33,97.28,98.43
11.6,117.62000000000002,87.54,97.42
11.6,117.62000000000002,87.54,97.42
11.6,117.62000000000002,87.54,97.42
11.6,117.62000000000002,87.54,97.42
16.77,126.47,85.47,98.47
16.77,126.47,85.47,98.47
16.77,126.47,85.47,98.47
16.77,126.47,85.47,98.47
38.6,130.3,81.8,101.11
38.6,130.3,81.8,101.11
38.6,130.3,81.8,101.11
38.6,130.3,81.8,101.11
70.18,104.49,84.1,108.48
70.18,104.49,84.1,108.48
70.18,104.49,84.1,108.48
70.18,104.49,84.1,108.48
92.91,94.59,87.47,115.2
92.91,94.59,87.47,115.2
92.91,94.59,87.47,115.2
92.91,94.59,87.47,115.2
104.33,97.28,96.78,118.3
104.33,97.28,96.78,118.3
104.33,97.28,96.78,118.3
104.33,97.28,96.78,118.3
117.62000000000002,87.54,108.52,119.94
117.62000000000002,87.54,108.52,119.94
117.62000000000002,87.54,108.52,119.94
117.62000000000002,87.54,108.52,119.94
126.47,85.47,114.44,124.67
126.47,85.47,114.44,124.67
126.47,85.47,114.44,124.67
126.47,85.47,114.44,124.67
130.3,81.8,108.54,119.94
130.3,81.8,108.54,119.94
130.3,81.8,108.54,119.94
130.3,81.8,108.54,119.94
104.49,84.1,104.29,112.34
104.49,84.1,104.29,112.34
104.49,84.1,104.29,112.34
104.49,84.1,104.29,112.34
94.59,87.47,100.66,102.23
94.59,87.47,100.66,102.23
94.59,87.47,100.66,102.23
94.59,87.47,100.66,102.23
97.28,96.78,98.43,103.81
97.28,96.78,98.43,103.81
97.28,96.78,98.43,103.81
97.28,96.78,98.43,103.81
87.54,108.52,97.42,94.01
87.54,108.52,97.42,94.01
87.54,108.52,97.42,94.01
87.54,108.52,97.42,94.01
85.47,114.44,98.47,92.43
85.47,114.44,98.47,92.43
85.47,114.44,98.47,92.43
85.47,114.44,98.47,92.43
81.8,108.54,101.11,82.85
81.8,108.54,101.11,82.85
81.8,108.54,101.11,82.85
81.8,108.54,101.11,82.85
84.1,104.29,108.48,80.46
84.1,104.29,108.48,80.46
84.1,104.29,108.48,80.46
84.1,104.29,108.48,80.46
87.47,100.66,115.2,82.3
87.47,100.66,115.2,82.3
87.47,100.66,115.2,82.3
87.47,100.66,115.2,82.3
96.78,98.43,118.3,95.46
96.78,98.43,118.3,95.46
96.78,98.43,118.3,95.46
96.78,98.43,118.3,95.46
108.52,97.42,119.94,113.25
108.52,97.42,119.94,113.25
108.52,97.42,119.94,113.25
108.52,97.42,119.94,113.25
114.44,98.47,124.67,118.5
114.44,98.47,124.67,118.5
114.44,98.47,124.67,118.5
114.44,98.47,124.67,118.5
108.54,101.11,119.94,105.48
108.54,101.11,119.94,105.48
108.54,101.11,119.94,105.48
108.54,101.11,119.94,105.48
104.29,108.48,112.34,85.73
104.29,108.48,112.34,85.73
104.29,108.48,112.34,85.73
104.29,108.48,112.34,85.73
100.66,115.2,102.23,78.73
100.66,115.2,102.23,78.73
100.66,115.2,102.23,78.73
100.66,115.2,102.23,78.73
98.43,118.3,103.81,76.54
98.43,118.3,103.81,76.54
98.43,118.3,103.81,76.54
98.43,118.3,103.81,76.54
97.42,119.94,94.01,75.02
97.42,119.94,94.01,75.02
97.42,119.94,94.01,75.02
97.42,119.94,94.01,75.02
98.47,124.67,92.43,75.15
98.47,124.67,92.43,75.15
98.47,124.67,92.43,75.15
98.47,124.67,92.43,75.15
101.11,119.94,82.85,77.8
101.11,119.94,82.85,77.8
101.11,119.94,82.85,77.8
101.11,119.94,82.85,77.8
108.48,112.34,80.46,93.56
108.48,112.34,80.46,93.56
108.48,112.34,80.46,93.56
108.48,112.34,80.46,93.56
115.2,102.23,82.3,113.06
115.2,102.23,82.3,113.06
115.2,102.23,82.3,113.06
115.2,102.23,82.3,113.06
118.3,103.81,95.46,111.04
118.3,103.81,95.46,111.04
118.3,103.81,95.46,111.04
118.3,103.81,95.46,111.04
119.94,94.01,113.25,115.61
119.94,94.01,113.25,115.61
119.94,94.01,113.25,115.61
119.94,94.01,113.25,115.61
124.67,92.43,118.5,124.52
124.67,92.43,118.5,124.52
124.67,92.43,118.5,124.52
124.67,92.43,118.5,124.52
119.94,82.85,105.48,118.06
119.94,82.85,105.48,118.06
119.94,82.85,105.48,118.06
119.94,82.85,105.48,118.06
112.34,80.46,85.73,103.49
112.34,80.46,85.73,103.49
112.34,80.46,85.73,103.49
112.34,80.46,85.73,103.49
102.23,82.3,78.73,94.91
102.23,82.3,78.73,94.91
102.23,82.3,78.73,94.91
102.23,82.3,78.73,94.91
103.81,95.46,76.54,94.25
103.81,95.46,76.54,94.25
103.81,95.46,76.54,94.25
103.81,95.46,76.54,94.25
94.01,113.25,75.02,79.05
94.01,113.25,75.02,79.05
94.01,113.25,75.02,79.05
94.01,113.25,75.02,79.05
92.43,118.5,75.15,76.77
92.43,118.5,75.15,76.77
92.43,118.5,75.15,76.77
92.43,118.5,75.15,76.77
82.85,105.48,77.8,75.24
82.85,105.48,77.8,75.24
82.85,105.48,77.8,75.24
82.85,105.48,77.8,75.24
80.46,85.73,93.56,75.71
80.46,85.73,93.56,75.71
80.46,85.73,93.56,75.71
80.46,85.73,93.56,75.71
82.3,78.73,113.06,82.2
82.3,78.73,113.06,82.2
82.3,78.73,113.06,82.2
82.3,78.73,113.06,82.2
95.46,76.54,111.04,94.73
95.46,76.54,111.04,94.73
95.46,76.54,111.04,94.73
95.46,76.54,111.04,94.73
113.25,75.02,115.61,104.57
113.25,75.02,115.61,104.57
113.25,75.02,115.61,104.57
113.25,75.02,115.61,104.57
118.5,75.15,124.52,119.19
118.5,75.15,124.52,119.19
118.5,75.15,124.52,119.19
118.5,75.15,124.52,119.19
105.48,77.8,118.06,110.27
105.48,77.8,118.06,110.27
105.48,77.8,118.06,14.702666666666666
105.48,77.8,118.06,0.0
85.73,93.56,103.49,102.99
85.73,93.56,103.49,102.99
85.73,93.56,103.49,102.99
85.73,93.56,103.49,102.99
78.73,113.06,94.91,103.67
78.73,113.06,94.91,103.67
78.73,113.06,94.91,103.67
78.73,113.06,94.91,103.67
76.54,111.04,94.25,0.0
76.54,111.04,94.25,0.0
76.54,111.04,94.25,0.0
76.54,111.04,94.25,0.0
75.02,115.61,79.05,98.15
75.02,115.61,79.05,98.15
75.02,115.61,79.05,98.15
75.02,115.61,79.05,14.021428571428572
75.15,124.52,76.77,99.12000000000002
75.15,124.52,76.77,99.12000000000002
75.15,124.52,76.77,99.12000000000002
75.15,124.52,76.77,99.12000000000002
77.8,118.06,75.24,94.5
77.8,118.06,75.24,94.5
77.8,118.06,75.24,94.5
77.8,118.06,75.24,94.5
93.56,103.49,75.71,97.46
93.56,103.49,75.71,97.46
93.56,103.49,75.71,97.46
93.56,103.49,75.71,97.46
113.06,94.91,82.2,105.2
113.06,94.91,82.2,105.2
113.06,94.91,82.2,105.2
113.06,94.91,82.2,105.2
111.04,94.25,94.73,113.01
111.04,94.25,94.73,113.01
111.04,94.25,94.73,113.01
111.04,94.25,94.73,113.01
115.61,79.05,104.57,109.44
115.61,79.05,104.57,109.44
115.61,79.05,104.57,109.44
115.61,79.05,104.57,109.44
124.52,76.77,119.19,108.99
124.52,76.77,119.19,108.99
124.52,76.77,119.19,108.99
124.52,76.77,119.19,108.99
118.06,75.24,110.27,104.9
118.06,75.24,110.27,104.9
118.06,75.24,14.702666666666666,104.9
118.06,75.24,0.0,104.9
103.49,75.71,102.99,96.29
103.49,75.71,102.99,96.29
103.49,75.71,102.99,96.29
103.49,75.71,102.99,96.29
94.91,82.2,103.67,88.5
94.91,82.2,103.67,88.5
94.91,82.2,103.67,88.5
94.91,82.2,103.67,88.5
94.25,94.73,0.0,90.94
94.25,94.73,0.0,90.94
94.25,94.73,0.0,90.94
94.25,94.73,0.0,90.94
79.05,104.57,98.15,81.22
79.05,104.57,98.15,81.22
79.05,104.57,98.15,81.22
79.05,104.57,14.021428571428572,81.22
76.77,119.19,99.12000000000002,74.39
76.77,119.19,99.12000000000002,74.39
76.77,119.19,99.12000000000002,74.39
76.77,119.19,99.12000000000002,74.39
75.24,110.27,94.5,68.95
75.24,110.27,94.5,68.95
75.24,14.702666666666666,94.5,68.95
75.24,0.0,94.5,68.95
75.71,102.99,97.46,65.74
75.71,102.99,97.46,65.74
75.71,102.99,97.46,65.74
75.71,102.99,97.46,65.74
82.2,103.67,105.2,67.13
82.2,103.67,105.2,67.13
82.2,103.67,105.2,67.13
82.2,103.67,105.2,67.13
94.73,0.0,113.01,70.58
94.73,0.0,113.01,70.58
94.73,0.0,113.01,70.58
94.73,0.0,113.01,70.58
104.57,98.15,109.44,78.36
104.57,98.15,109.44,78.36
104.57,98.15,109.44,78.36
104.57,14.021428571428572,109.44,78.36
119.19,99.12000000000002,108.99,84.96
119.19,99.12000000000002,108.99,84.96
119.19,99.12000000000002,108.99,84.96
119.19,99.12000000000002,108.99,84.96
110.27,94.5,104.9,80.72
110.27,94.5,104.9,80.72
14.702666666666666,94.5,104.9,80.72
0.0,94.5,104.9,80.72
102.99,97.46,96.29,72.4
102.99,97.46,96.29,72.4
102.99,97.46,96.29,72.4
102.99,97.46,96.29,72.4
103.67,105.2,88.5,67.64
103.67,105.2,88.5,67.64
103.67,105.2,88.5,67.64
103.67,105.2,88.5,67.64
0.0,113.01,90.94,65.53
0.0,113.01,90.94,65.53
0.0,113.01,90.94,65.53
0.0,113.01,90.94,65.53
98.15,109.44,81.22,59.31000000000001
98.15,109.44,81.22,59.31000000000001
98.15,109.44,81.22,59.31000000000001
14.021428571428572,109.44,81.22,59.31000000000001
99.12000000000002,108.99,74.39,59.97
99.12000000000002,108.99,74.39,59.97
99.12000000000002,108.99,74.39,59.97
99.12000000000002,108.99,74.39,59.97
94.5,104.9,68.95,66.4
94.5,104.9,68.95,66.4
94.5,104.9,68.95,66.4
94.5,104.9,68.95,66.4
97.46,96.29,65.74,76.64
97.46,96.29,65.74,76.64
97.46,96.29,65.74,76.64
97.46,96.29,65.74,76.64
105.2,88.5,67.13,92.17
105.2,88.5,67.13,92.17
105.2,88.5,67.13,92.17
105.2,88.5,67.13,92.17
113.01,90.94,70.58,99.47
113.01,90.94,70.58,99.47
113.01,90.94,70.58,99.47
113.01,90.94,70.58,99.47
109.44,81.22,78.36,96.28
109.44,81.22,78.36,96.28
109.44,81.22,78.36,96.28
109.44,81.22,78.36,96.28
108.99,74.39,84.96,97.9
108.99,74.39,84.96,97.9
108.99,74.39,84.96,97.9
108.99,74.39,84.96,97.9
104.9,68.95,80.72,98.65
104.9,68.95,80.72,98.65
104.9,68.95,80.72,98.65
104.9,68.95,80.72,98.65
96.29,65.74,72.4,98.28
96.29,65.74,72.4,98.28
96.29,65.74,72.4,98.28
96.29,65.74,72.4,98.28
88.5,67.13,67.64,87.98
88.5,67.13,67.64,87.98
88.5,67.13,67.64,87.98
88.5,67.13,67.64,87.98
90.94,70.58,65.53,87.23
90.94,70.58,65.53,87.23
90.94,70.58,65.53,87.23
90.94,70.58,65.53,87.23
81.22,78.36,59.31000000000001,76.07
81.22,78.36,59.31000000000001,76.07
81.22,78.36,59.31000000000001,76.07
81.22,78.36,59.31000000000001,76.07
74.39,84.96,59.97,70.74
74.39,84.96,59.97,70.74
74.39,84.96,59.97,70.74
74.39,84.96,59.97,70.74
68.95,80.72,66.4,68.49
68.95,80.72,66.4,68.49
68.95,80.72,66.4,68.49
68.95,80.72,66.4,68.49
65.74,72.4,76.64,65.07
65.74,72.4,76.64,65.07
65.74,72.4,76.64,65.07
65.74,72.4,76.64,65.07
67.13,67.64,92.17,66.01
67.13,67.64,92.17,66.01
67.13,67.64,92.17,66.01
67.13,67.64,92.17,66.01
70.58,65.53,99.47,70.76
70.58,65.53,99.47,70.76
70.58,65.53,99.47,70.76
70.58,65.53,99.47,70.76
78.36,59.31000000000001,96.28,72.53
78.36,59.31000000000001,96.28,72.53
78.36,59.31000000000001,96.28,72.53
78.36,59.31000000000001,96.28,72.53
84.96,59.97,97.9,73.44
84.96,59.97,97.9,73.44
84.96,59.97,97.9,73.44
